연월,공급업체명,공급업체유형,계약내역,계약유형
2023-12,(주)에코파워텍,"중소기업, 여성기업",'23 협력기업 내일채움공제 지원금 지급,구매
2023-06,주식회사 제주도드론,"중소기업, 여성기업",토건시설물 정기안전점검 관련 드론 촬영,구매
2023-01,주식회사 엠디자인,"중소기업, 여성기업",조작꼬리표 구매 대금 지급,구매
2023-02,주식회사 엠디자인,"중소기업, 여성기업",무고장 캐치프레이즈 홍보물품 구매,구매
2023-04,주식회사 엠디자인,"중소기업, 여성기업",그린스마트스쿨 개소식 현판 대금 지급,구매
2023-06,주식회사 엠디자인,"중소기업, 여성기업",포스터(하루1KWH줄이기) 제작,구매
2023-02,문산철물공구,"중소기업, 여성기업",터빈동 옥상 채광창 돌발복구 자재구매,구매
2023-12,메디케어팜,"중소기업, 여성기업",호흡기질환 의약품 구매,구매
2023-09,울리불리디자인랩,"중소기업, 여성기업",산업부공공데이터활용 발표자료제작,구매
2023-12,(주) 네오누리콤,"중소기업, 여성기업",안전용품구매,구매
2023-10,투어페이스앤비즈,"중소기업, 여성기업",[항공권] 인니 시보르빠 현장조사 국내선,구매
2023-03,(주)오피스메카,"중소기업, 여성기업",연구개발 실무위원회관련 물품구입,구매
2023-03,진영상사,"중소기업, 여성기업",1차_기타자재_연간단가,구매
2023-12,진영상사,"중소기업, 여성기업",10차_기타자재_연간단가,구매
2023-12,세아교역,"중소기업, 여성기업",복합발전소 현장 배부용 방한용품 구매,구매
2023-10,투어페이스앤비즈,"중소기업, 여성기업","국내출장 항공료 지급(H2 MEET,제주)",구매
2023-06,(주)오피스메카,"중소기업, 여성기업",안전관리 특별대책 이행점검 TF 회의용품 구매,구매
2023-09,린나이대천대리점,"중소기업, 여성기업",주제어동 3층 식당 전기레인지 구매 교체,구매
2023-09,모닝글로리 세종중앙점,"중소기업, 여성기업",신재생1센터 사무용 비품 구매,구매
2023-05,인쇄할인마트 영신기획,"중소기업, 여성기업",제6호기 계획예방정비용 일반자재 구매,구매
2023-06,주식회사 엠디자인,"중소기업, 여성기업",안전확인필 스티커 구매,구매
2023-02,(주)청솔이엔브이,"중소기업, 여성기업",2022년도 인천발전본부 오수처리시설 위탁관리 용역,용역
2023-11,일맥상사,"중소기업, 여성기업",23p-2발4(단)(일맥상사),구매
2023-02,유한상사,"중소기업, 여성기업",폐유보관소 관리용품 구매,구매
2023-04,나래컴퍼니,"중소기업, 여성기업",2차_밸브류_연간단가,구매
2023-03,일맥상사,"중소기업, 여성기업","2023년도 발전기계류b 연간단가 구매(3월초,일맥상사)",구매
2023-04,나래컴퍼니,"중소기업, 여성기업",2차_밸브류_연간단가,구매
2023-06,진영상사,"중소기업, 여성기업",4차_기타자재_연간단가,구매
2023-11,대성산업,"중소기업, 여성기업",헬멧형 활선경보기 구매,구매
2023-04,윤소네놀이터,"중소기업, 여성기업","23-본사(윤소네놀이터, 단가),3월하",구매
2023-05,투어페이스앤비즈,"중소기업, 여성기업",에너지공기업R&D기술교류회 항공권,구매
2023-11,대천자동문,"중소기업, 여성기업",죽정사택 번호키 설치(3세대),구매
2023-03,주식회사 엠디자인,"중소기업, 여성기업",3발전운영실 근무환경 개선 물품구매,구매
2023-05,울리불리디자인랩,"중소기업, 여성기업",공공기관 안전관리 우수등급 달성 배너 제작,구매
2023-09,투어페이스앤비즈,"중소기업, 여성기업",제주 출장 항공료 지급,구매
2023-12,주식회사 키즈마루,"중소기업, 여성기업",브랜드K 제품구매 비용정산,구매
2023-03,(주)한성종합디자인,"중소기업, 여성기업",레드서클 캠페인 관련 현수막 및 배너 구입,구매
2023-08,진영상사,"중소기업, 여성기업",6차_기타자재_연간단가,구매
2023-01,(주)오피스메카,"중소기업, 여성기업",부서 문구류 구매(23.01),구매
2023-04,진영상사,"중소기업, 여성기업",2차_기타자재_연간단가,구매
2023-04,(주)선전산업,"중소기업, 여성기업","4,5호기 소유권 이전 기념행사 현수막제작",구매
2023-04,주식회사 엠디자인,"중소기업, 여성기업",2023.3월 집중관리 재해 홍보용 배너 제작,구매
2023-04,주식회사 엠디자인,"중소기업, 여성기업",2023.4월 집중관리 재해 홍보용 배너 제작,구매
2023-04,진영상사,"중소기업, 여성기업",2차_기타자재_연간단가,구매
2023-10,진영상사,"중소기업, 여성기업",8차_기타자재_연간단가,구매
2023-04,윤소네놀이터,"중소기업, 여성기업","23-본사(윤소네놀이터, 단가),3월하",구매
2023-11,윤소네놀이터,"중소기업, 여성기업","23-본사(윤소네놀이터, 단가)",구매
2023-05,(주)오피스메카,"중소기업, 여성기업",돌발복구 출근자 부식구매,구매
2023-12,대천자동문,"중소기업, 여성기업",보령발전본부 필요 비품 구매(대천열쇠점),구매
2023-04,(주)선전산업,"중소기업, 여성기업",계절관리제 미세먼지 현판제,구매
2023-01,대천자동문,"중소기업, 여성기업",죽정사택 번호키 설치,구매
2023-02,대천자동문,"중소기업, 여성기업",죽정사택 번호키 설치,구매
2023-05,대천자동문,"중소기업, 여성기업",합숙소 번호키 설치(3세대),구매
2023-07,대천자동문,"중소기업, 여성기업",동호회실번호키설치,구매
2023-08,대천자동문,"중소기업, 여성기업",합숙소번호키설치(3세대),구매
2023-05,모든커뮤니케이션,"중소기업, 여성기업",에너지드림 리그 포스터 제작비 지급,구매
2023-11,(주)꽃과꿀벌,"중소기업, 여성기업",사회적경제 기업가 육성 기업 구매,구매
2023-01,울리불리디자인랩,"중소기업, 여성기업",안전 다짐행사 발표자료 제작,구매
2023-04,울리불리디자인랩,"중소기업, 여성기업",2023 1호 KOMIPO 안전소식지 제작,구매
2023-08,울리불리디자인랩,"중소기업, 여성기업",2023 2호 KOMIPO 안전소식지 제작,구매
2023-08,울리불리디자인랩,"중소기업, 여성기업",제9대 기술안전본부장 이임식 현수막 구매,구매
2023-12,경성산업,"중소기업, 여성기업",협력이익공유 인센티브 지급(경성산업),구매
2023-12,유진산업(주),"중소기업, 여성기업",협력이익공유 인센티브 지급(유진산업),구매
2023-12,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-05,나래컴퍼니,"중소기업, 여성기업",3차_밸브류_연간단가,구매
2023-05,(주)오피스메카,"중소기업, 여성기업",부서 다과 및 음료 구매,구매
2023-05,(주)오피스메카,"중소기업, 여성기업",사무용품(D링 바인더),구매
2023-03,(주)건영,"중소기업, 여성기업",여자기실 항온항습기 정비,구매
2023-03,(주) 네오누리콤,"중소기업, 여성기업",제어실 공용설비 책상 교체 대금,구매
2023-11,일맥상사,"중소기업, 여성기업",23p-2발4(단)(일맥상사),구매
2023-04,중부안전&환경,"중소기업, 여성기업",본관 진입 대형화분 및 옥상 정원 관리비 지급,구매
2023-04,(주)오피스메카,"중소기업, 여성기업",부서 문구류 구매(23.04),구매
2023-03,(주)오피스메카,"중소기업, 여성기업",부서 다과 구매,구매
2023-06,주식회사 장용,"중소기업, 여성기업",2023년 화재대응 상시훈련 용품 구매,구매
2023-02,울리불리디자인랩,"중소기업, 여성기업",2022 안전경영책임보고서 문서편집,구매
2023-03,일맥상사,"중소기업, 여성기업","2023년도 발전기계류b 연간단가 구매(3월초,일맥상사)",구매
2023-01,(주) 제주공조,"중소기업, 여성기업",4초소 교체관련 냉난방기 이전설치,구매
2023-07,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-03,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-06,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-03,(주) 네오누리콤,"중소기업, 여성기업",수세정용 전동펌프 대금 지급,구매
2023-10,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-03,울리불리디자인랩,"중소기업, 여성기업",협력기업과 함께하는 안전결의대회 발표자료,구매
2023-12,(주)오피스메카,"중소기업, 여성기업",11월 문구류 구매,구매
2023-05,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-02,(주)학우문구센터,"중소기업, 여성기업",사무용품 구입,구매
2023-06,디자인미래,"중소기업, 여성기업",2023년 경영진 주관 화재대응 상시훈련 홍보,구매
2023-06,일맥상사,"중소기업, 여성기업","2023년도 발전기계류(B)연간단가 구매(5월말, 일맥상사)",구매
2023-04,울리불리디자인랩,"중소기업, 여성기업",KOMIPO 안전문화 발표자료 디자인 비용 정,구매
2023-03,진영상사,"중소기업, 여성기업",1차_기타자재_연간단가,구매
2023-12,진영상사,"중소기업, 여성기업",10차_기타자재_연간단가,구매
2023-11,투어페이스앤비즈,"중소기업, 여성기업",국내출장 항공료_이지현(협력사 ESG 워크숍),구매
2023-07,진영상사,"중소기업, 여성기업",5차_기타자재_연간단가,구매
2023-09,(주)애니휘트니스,"중소기업, 여성기업",체력단련실 비품(사이클) 추가 운송비 지급,구매
2023-10,일맥상사,"중소기업, 여성기업",23p-2발4(단)(일맥상사),구매
2023-03,진영상사,"중소기업, 여성기업",1차_기타자재_연간단가,구매
2023-07,명문당인쇄소,"중소기업, 여성기업",정보보안 업무용 책자 발간,구매
2023-11,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-03,365종합산업,"중소기업, 여성기업",3월 무비데이 행사 간식 구입,구매
2023-03,진영상사,"중소기업, 여성기업",1차_기타자재_연간단가,구매
2023-04,윤소네놀이터,"중소기업, 여성기업","23-본사(윤소네놀이터, 단가),3월하",구매
2023-06,디자인미래,"중소기업, 여성기업",약품창고 안내표지판 구매,구매
2023-11,일맥상사,"중소기업, 여성기업",23p-2발4(단)(일맥상사),구매
2023-03,일맥상사,"중소기업, 여성기업","2023년도 발전기계류b 연간단가 구매(3월초,일맥상사)",구매
2023-07,윤소네놀이터,"중소기업, 여성기업","23-본사(윤소네놀이터, 단가),6월하",구매
2023-11,윤소네놀이터,"중소기업, 여성기업","23-본사(윤소네놀이터, 단가)",구매
2023-12,(주)오피스메카,"중소기업, 여성기업","다목적 공간 ""나드리"" 트리구매 대금 지급",구매
2023-04,중부안전&환경,"중소기업, 여성기업",후문 주차장 주차금지봉 설치,구매
2023-06,(주)오피스메카,"중소기업, 여성기업",부서 문구류 구매(23.06),구매
2023-07,디자인미래,"중소기업, 여성기업",인적실수 제로화 행동수칙 액제 제작구매,구매
2023-06,진영상사,"중소기업, 여성기업",4차_기타자재_연간단가,구매
2023-10,오그린사회적협동조합,"중소기업, 여성기업",연료자재부 사회적협동조합 물품 구매,구매
2023-05,일맥상사,"중소기업, 여성기업","2023년도 발전기계류(B)연간단가 구매(4월말 , 일맥상사)",구매
2023-05,울리불리디자인랩,"중소기업, 여성기업",’23년도 노사 파트너십 워크숍 발표자료 제작,구매
2023-07,울리불리디자인랩,"중소기업, 여성기업",안전근무복 명찰 구매(7월자로 재발행),구매
2023-07,울리불리디자인랩,"중소기업, 여성기업",안전근무복 명찰 구매,구매
2023-12,윤소네놀이터,"중소기업, 여성기업","23-본사(윤소네놀이터, 단가)",구매
2023-12,모닝글로리 세종중앙점,"중소기업, 여성기업",사무용 비품 구매,구매
2023-04,진영상사,"중소기업, 여성기업",2차_기타자재_연간단가,구매
2023-06,대천자동문,"중소기업, 여성기업","사택 번호키 설치(106-205,205-302",구매
2023-09,대천자동문,"중소기업, 여성기업",사택번호키설치(2세대),구매
2023-05,주식회사 엠디자인,"중소기업, 여성기업",설비 및 계통도 액자,구매
2023-12,주식회사 엠디자인,"중소기업, 여성기업",키오스크 화면 디자인 의뢰비 지급,구매
2023-06,울리불리디자인랩,"중소기업, 여성기업",3대 사고유형 8대 위험요인 포스터 구매,구매
2023-07,진영상사,"중소기업, 여성기업",5차_기타자재_연간단가,구매
2023-02,드림파워,"중소기업, 여성기업",그레이팅 고정 클립 구매대금 지급,구매
